"@timestamp","_source"
"21:21:37.577 2025-10-05","{""@timestamp"":""21:21:37.577 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_success"":""yes"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_field_a3"":""0"",""audit_field_syscall"":""257"",""audit_field_a0"":""ffffff9c"",""audit_field_items"":""1"",""tty"":""(none)"",""audit_field_a2"":""80002"",""audit_field_key"":""\""session\"""",""audit_session"":""55"",""audit_field_exit"":""9"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""hostname"":""srvbastion"",""audit_loginuid"":""1001"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""587"",""pid"":""5244"",""audit_field_a1"":""7fa5373bdd78"",""source_realtime_timestamp"":""1759699297575000"",""audit_id"":""30028"",""message"":""SYSCALL arch=c000003e syscall=257 success=yes exit=9 a0=ffffff9c a1=7fa5373bdd78 a2=80002 a3=0 items=1 ppid=587 pid=5244 auid=1001 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=55 comm=\""sshd\"" exe=\""/usr/sbin/sshd\"" subj=unconfined key=\""session\"""",""tag"":""auditd"",""_id"":""mnRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:37.576 2025-10-05","{""@timestamp"":""21:21:37.576 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""selinux_context"":""unconfined"",""audit_field_a3"":""0"",""audit_field_syscall"":""257"",""audit_field_a0"":""ffffff9c"",""audit_field_items"":""1"",""audit_field_success"":""no"",""audit_field_exit"":""-13"",""audit_field_key"":""\""file_access\"""",""tty"":""pts0"",""audit_session"":""55"",""audit_field_a2"":""2"",""comm"":""clear_console"",""exe"":""/usr/bin/clear_console"",""hostname"":""srvbastion"",""audit_loginuid"":""1001"",""uid"":""1001"",""gid"":""1001"",""euid"":""1001"",""audit_field_suid"":""1001"",""fsuid"":""1001"",""egid"":""1001"",""audit_field_sgid"":""1001"",""fsgid"":""1001"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""5251"",""source_realtime_timestamp"":""1759699297571000"",""audit_id"":""30021"",""message"":""SYSCALL arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=564ddb3fb035 a2=2 a3=0 items=1 ppid=5251 pid=25941 auid=1001 uid=1001 gid=1001 euid=1001 suid=1001 fsuid=1001 egid=1001 sgid=1001 fsgid=1001 tty=pts0 ses=55 comm=\""clear_console\"" exe=\""/usr/bin/clear_console\"" subj=unconfined key=\""file_access\"""",""audit_field_a1"":""564ddb3fb035"",""pid"":""25941"",""tag"":""auditd"",""_id"":""hXRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:37.576 2025-10-05","{""@timestamp"":""21:21:37.576 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_ouid"":""0"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_mode"":""020620"",""audit_field_ogid"":""5"",""message"":""PATH item=0 name=\""/dev/tty0\"" inode=13 dev=00:05 mode=020620 ouid=0 ogid=5 rdev=04:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/dev/tty0"",""audit_field_inode"":""13"",""audit_field_dev"":""00:05"",""audit_field_rdev"":""04:00"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699297571000"",""audit_id"":""30021"",""tag"":""auditd"",""_id"":""hnRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:37.576 2025-10-05","{""@timestamp"":""21:21:37.576 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=2F7573722F62696E2F636C6561725F636F6E736F6C65002D71"",""cmdline"":""/usr/bin/clear_console -q"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699297571000"",""audit_id"":""30021"",""tag"":""auditd"",""_id"":""h3RAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:37.576 2025-10-05","{""@timestamp"":""21:21:37.576 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""selinux_context"":""unconfined"",""audit_field_a2"":""0"",""audit_field_a3"":""0"",""audit_field_syscall"":""257"",""audit_field_a0"":""ffffff9c"",""audit_field_items"":""1"",""audit_field_success"":""no"",""audit_field_exit"":""-13"",""audit_field_key"":""\""file_access\"""",""tty"":""pts0"",""audit_session"":""55"",""comm"":""clear_console"",""exe"":""/usr/bin/clear_console"",""hostname"":""srvbastion"",""audit_loginuid"":""1001"",""uid"":""1001"",""gid"":""1001"",""euid"":""1001"",""audit_field_suid"":""1001"",""fsuid"":""1001"",""egid"":""1001"",""audit_field_sgid"":""1001"",""fsgid"":""1001"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""5251"",""source_realtime_timestamp"":""1759699297571000"",""audit_field_a1"":""564ddb3fb035"",""pid"":""25941"",""audit_id"":""30022"",""message"":""SYSCALL arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=564ddb3fb035 a2=0 a3=0 items=1 ppid=5251 pid=25941 auid=1001 uid=1001 gid=1001 euid=1001 suid=1001 fsuid=1001 egid=1001 sgid=1001 fsgid=1001 tty=pts0 ses=55 comm=\""clear_console\"" exe=\""/usr/bin/clear_console\"" subj=unconfined key=\""file_access\"""",""tag"":""auditd"",""_id"":""iHRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:37.576 2025-10-05","{""@timestamp"":""21:21:37.576 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_ouid"":""0"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_mode"":""020620"",""audit_field_ogid"":""5"",""message"":""PATH item=0 name=\""/dev/tty0\"" inode=13 dev=00:05 mode=020620 ouid=0 ogid=5 rdev=04:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/dev/tty0"",""audit_field_inode"":""13"",""audit_field_dev"":""00:05"",""audit_field_rdev"":""04:00"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699297571000"",""audit_id"":""30022"",""tag"":""auditd"",""_id"":""iXRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:37.576 2025-10-05","{""@timestamp"":""21:21:37.576 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=2F7573722F62696E2F636C6561725F636F6E736F6C65002D71"",""cmdline"":""/usr/bin/clear_console -q"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699297571000"",""audit_id"":""30022"",""tag"":""auditd"",""_id"":""inRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:37.576 2025-10-05","{""@timestamp"":""21:21:37.576 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""selinux_context"":""unconfined"",""audit_field_a3"":""0"",""audit_field_syscall"":""257"",""audit_field_a0"":""ffffff9c"",""audit_field_items"":""1"",""audit_field_success"":""no"",""audit_field_exit"":""-13"",""audit_field_key"":""\""file_access\"""",""audit_field_a2"":""1"",""tty"":""pts0"",""audit_session"":""55"",""comm"":""clear_console"",""exe"":""/usr/bin/clear_console"",""hostname"":""srvbastion"",""audit_loginuid"":""1001"",""uid"":""1001"",""gid"":""1001"",""euid"":""1001"",""audit_field_suid"":""1001"",""fsuid"":""1001"",""egid"":""1001"",""audit_field_sgid"":""1001"",""fsgid"":""1001"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""5251"",""source_realtime_timestamp"":""1759699297571000"",""audit_field_a1"":""564ddb3fb035"",""pid"":""25941"",""audit_id"":""30023"",""message"":""SYSCALL arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=564ddb3fb035 a2=1 a3=0 items=1 ppid=5251 pid=25941 auid=1001 uid=1001 gid=1001 euid=1001 suid=1001 fsuid=1001 egid=1001 sgid=1001 fsgid=1001 tty=pts0 ses=55 comm=\""clear_console\"" exe=\""/usr/bin/clear_console\"" subj=unconfined key=\""file_access\"""",""tag"":""auditd"",""_id"":""i3RAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:36.976 2025-10-05","{""@timestamp"":""21:21:36.976 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_ouid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_dev"":""00:17"",""audit_field_name"":""/var/run/utmp"",""audit_field_mode"":""0100664"",""audit_field_ogid"":""43"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""message"":""PATH item=0 name=\""/var/run/utmp\"" inode=742 dev=00:17 mode=0100664 ouid=0 ogid=43 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_inode"":""742"",""source_realtime_timestamp"":""1759699296971000"",""audit_id"":""30017"",""tag"":""auditd"",""_id"":""gXRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:36.976 2025-10-05","{""@timestamp"":""21:21:36.976 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""message"":""PROCTITLE proctitle=7375646F006D6F756E74"",""cmdline"":""sudo mount"",""source_realtime_timestamp"":""1759699296971000"",""audit_id"":""30017"",""tag"":""auditd"",""_id"":""gnRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:36.976 2025-10-05","{""@timestamp"":""21:21:36.976 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""selinux_context"":""unconfined"",""audit_field_addr"":""?"",""audit_field_res"":""success"",""audit_field_hostname"":""?"",""audit_type"":""1106"",""audit_type_name"":""USER_END"",""audit_field_op"":""PAM:session_close"",""audit_field_grantors"":""pam_limits,pam_permit,pam_unix"",""audit_field_acct"":""root"",""audit_field_exe"":""/usr/bin/sudo"",""audit_session"":""55"",""audit_field_terminal"":""/dev/pts/0"",""hostname"":""srvbastion"",""audit_loginuid"":""1001"",""uid"":""1001"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""pid"":""25914"",""source_realtime_timestamp"":""1759699296971000"",""audit_id"":""30018"",""message"":""USER_END pid=25914 uid=1001 auid=1001 ses=55 subj=unconfined msg='op=PAM:session_close grantors=pam_limits,pam_permit,pam_unix acct=\""root\"" exe=\""/usr/bin/sudo\"" hostname=? addr=? terminal=/dev/pts/0 res=success'"",""tag"":""auditd"",""_id"":""g3RAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:36.976 2025-10-05","{""@timestamp"":""21:21:36.976 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""selinux_context"":""unconfined"",""audit_field_addr"":""?"",""audit_field_res"":""success"",""audit_field_hostname"":""?"",""audit_field_acct"":""root"",""audit_field_exe"":""/usr/bin/sudo"",""audit_type"":""1104"",""audit_type_name"":""CRED_DISP"",""audit_field_op"":""PAM:setcred"",""audit_field_grantors"":""pam_permit"",""audit_session"":""55"",""audit_field_terminal"":""/dev/pts/0"",""hostname"":""srvbastion"",""audit_loginuid"":""1001"",""uid"":""1001"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""pid"":""25914"",""source_realtime_timestamp"":""1759699296971000"",""audit_id"":""30019"",""message"":""CRED_DISP pid=25914 uid=1001 auid=1001 ses=55 subj=unconfined msg='op=PAM:setcred grantors=pam_permit acct=\""root\"" exe=\""/usr/bin/sudo\"" hostname=? addr=? terminal=/dev/pts/0 res=success'"",""tag"":""auditd"",""_id"":""hHRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:36.975 2025-10-05","{""@timestamp"":""21:21:36.975 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_success"":""yes"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_field_a3"":""0"",""audit_field_syscall"":""257"",""audit_field_a0"":""ffffff9c"",""audit_field_items"":""1"",""audit_field_exit"":""10"",""audit_field_a2"":""80002"",""comm"":""sudo"",""exe"":""/usr/bin/sudo"",""audit_field_key"":""\""session\"""",""tty"":""pts0"",""audit_session"":""55"",""hostname"":""srvbastion"",""audit_loginuid"":""1001"",""uid"":""1001"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""5251"",""pid"":""25914"",""audit_field_a1"":""7f136fbafd78"",""source_realtime_timestamp"":""1759699296971000"",""audit_id"":""30017"",""message"":""SYSCALL arch=c000003e syscall=257 success=yes exit=10 a0=ffffff9c a1=7f136fbafd78 a2=80002 a3=0 items=1 ppid=5251 pid=25914 auid=1001 uid=1001 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=55 comm=\""sudo\"" exe=\""/usr/bin/sudo\"" subj=unconfined key=\""session\"""",""tag"":""auditd"",""_id"":""gHRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:36.322 2025-10-05","{""@timestamp"":""21:21:36.322 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_mode"":""0100600"",""audit_field_inode"":""1044498"",""audit_field_name"":""/root/.bash_history"",""message"":""PATH item=0 name=\""/root/.bash_history\"" inode=1044498 dev=fe:01 mode=0100600 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699296319000"",""audit_id"":""30015"",""tag"":""auditd"",""_id"":""d3RAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:36.322 2025-10-05","{""@timestamp"":""21:21:36.322 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=\""bash\"""",""cmdline"":""bash"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699296319000"",""audit_id"":""30015"",""tag"":""auditd"",""_id"":""eHRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:36.322 2025-10-05","{""@timestamp"":""21:21:36.322 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_success"":""yes"",""audit_field_exit"":""0"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_field_key"":""\""delete\"""",""audit_field_syscall"":""82"",""audit_field_items"":""5"",""tty"":""pts1"",""comm"":""bash"",""exe"":""/usr/bin/bash"",""audit_field_a3"":""1000"",""audit_session"":""55"",""audit_field_a2"":""1000"",""hostname"":""srvbastion"",""audit_loginuid"":""1001"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""25916"",""pid"":""25922"",""source_realtime_timestamp"":""1759699296319000"",""audit_id"":""30016"",""message"":""SYSCALL arch=c000003e syscall=82 success=yes exit=0 a0=5604e520c040 a1=5604e5212740 a2=1000 a3=1000 items=5 ppid=25916 pid=25922 auid=1001 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=55 comm=\""bash\"" exe=\""/usr/bin/bash\"" subj=unconfined key=\""delete\"""",""audit_field_a0"":""5604e520c040"",""audit_field_a1"":""5604e5212740"",""tag"":""auditd"",""_id"":""eXRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:21:36.322 2025-10-05","{""@timestamp"":""21:21:36.322 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_nametype"":""PARENT"",""audit_field_mode"":""040700"",""audit_field_inode"":""1044485"",""message"":""PATH item=0 name=\""/root/\"" inode=1044485 dev=fe:01 mode=040700 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/root/"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699296319000"",""audit_id"":""30016"",""tag"":""auditd"",""_id"":""enRAtpkBStl87ql059ul"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
